Scenario,Replication,1209L,1210L,1211L,1226L,1231L,1232L,1233L,1251L,1262L,1269L,1278L,1293L,1295L,1296L,1297L,2601L,2608L,2610L,2613L,2620L,2639L,2646L,2647L,4452L,4484L,4485L,4486L,4496L,4859L,4868L,SystemL,1209W,1210W,1211W,1226W,1231W,1232W,1233W,1251W,1262W,1269W,1278W,1293W,1295W,1296W,1297W,2601W,2608W,2610W,2613W,2620W,2639W,2646W,2647W,4452W,4484W,4485W,4486W,4496W,4859W,4868W
alternative6,9,1.531102358,1.501057255,1.542443833,1.975709967,1.664085258,1.796744569,1.776819209,1.841310406,1.7251393,1.981362136,1.753119671,1.621091154,1.548592796,1.886981727,1.712441732,1.722160315,1.818335698,1.619066331,1.709234289,1.676922789,1.660702625,1.541716637,1.64996318,1.749419388,1.874774143,2.07290156,1.865365556,1.960947495,1.840833213,1.658439074,52.27878367,0.418617653,0.169791366,0.302663896,0.80823072,0.730598273,0.681519301,1.480169177,0.48132188,0.650088131,1.199305175,0.618612995,0.434638464,0.432430422,1.939370454,0.661365337,0.555855899,0.567213674,0.407293518,0.467281498,0.341325543,0.454064285,0.459451978,0.500282536,0.582788065,0.973993579,3.059058056,0.754151186,1.005089782,0.919489243,0.466129426
alternative6,10,1.569792574,1.589804898,1.558627919,1.885008862,1.701393709,1.788022531,1.83036177,1.86261205,1.761217999,1.890169503,1.766865797,1.655786616,1.596978903,1.961116794,1.713560701,1.750474527,1.815617003,1.683629311,1.665239092,1.654476904,1.676078453,1.637425799,1.744128493,1.669625178,1.737291615,2.251322172,1.775192692,1.810720826,1.888412773,1.686831805,52.57778727,0.413697435,0.175625677,0.309584101,0.81042655,0.719677547,0.678125272,1.559277279,0.472925774,0.658331041,1.236874329,0.632594572,0.43059334,0.426661074,1.887066254,0.646374811,0.560535021,0.563079274,0.411757145,0.453120739,0.336575209,0.452572824,0.46033478,0.501901621,0.561271503,0.91736327,3.370831332,0.757453879,0.996846192,0.960105064,0.475360493
alternative6,11,1.590171197,1.552420762,1.613849138,1.868851023,1.716599648,1.763301848,1.889959472,1.931980761,1.710301034,1.802203024,1.653820612,1.610431925,1.573999644,1.980722682,1.706806657,1.769323876,1.850486731,1.606068331,1.695912844,1.613318359,1.644657415,1.588360898,1.653100275,1.704339957,1.840377191,1.956285416,1.755525433,1.957318861,1.838369125,1.675239657,52.1141038,0.411681794,0.176211385,0.313347282,0.805276111,0.710700223,0.670610723,1.45703853,0.504833844,0.668081925,1.154907576,0.625894888,0.426847307,0.439632205,1.98766509,0.670400545,0.565530204,0.590897602,0.401391319,0.458161914,0.338924681,0.446903477,0.46169114,0.485812142,0.586137847,0.999470229,3.175167069,0.748767768,0.987419391,0.906704043,0.475571066
alternative6,12,1.58407803,1.556686142,1.611604982,1.958182218,1.54649838,1.700712825,1.793288042,1.84394811,1.736673643,1.805358442,1.717864936,1.581481175,1.58938297,1.860470832,1.581762828,1.693022316,1.762423584,1.587914306,1.590351024,1.665440088,1.611125257,1.578777919,1.699220539,1.69705799,1.717937784,2.049779205,1.787095504,1.783505162,1.904132381,1.568376983,51.1641536,0.422397939,0.175006478,0.314108641,0.796831909,0.717628476,0.668799227,1.543449766,0.46842235,0.667397226,1.153552517,0.652107937,0.438822719,0.433065207,1.853536468,0.663366894,0.552865834,0.544316308,0.414731448,0.462544925,0.334967229,0.454171267,0.460564149,0.489056005,0.564541007,0.911336884,3.226589608,0.734197144,0.952226998,0.942937106,0.452123637
alternative6,13,1.573960674,1.586006935,1.586380578,2.030876023,1.710432183,1.843475867,1.804619973,1.89642805,1.739171777,1.85081817,1.684986156,1.667528065,1.601555566,1.984448463,1.764070492,1.831740616,1.85533198,1.649737424,1.642818599,1.715911765,1.625304956,1.698274996,1.657053023,1.801820321,1.721783872,1.980093844,1.874773343,1.944755358,2.046911179,1.793378787,53.16444903,0.411643515,0.174499057,0.307611366,0.836829403,0.720825257,0.670076181,1.534357367,0.473231184,0.665814877,1.149985253,0.611620367,0.441061686,0.450217825,1.903322298,0.65761084,0.56235868,0.560335162,0.405338921,0.468301427,0.344197689,0.453788417,0.470088033,0.49498703,0.556297257,0.958603022,3.131681186,0.751428814,1.012777203,0.920167635,0.477035409
alternative6,14,1.617990432,1.627916275,1.599755927,1.870190658,1.701132561,1.793476897,1.81972353,1.864349005,1.73354267,1.845231882,1.727830624,1.608355917,1.623406832,1.73853086,1.795152232,1.69613597,1.768926513,1.684778374,1.690187188,1.686980949,1.614327943,1.689536433,1.677056398,1.740980531,1.807973661,2.28082533,1.80619278,1.812083365,1.950415341,1.679147943,52.55213502,0.427921924,0.1795142,0.310949589,0.809725938,0.695727062,0.683622138,1.620433529,0.476773173,0.670860757,1.118223455,0.625288189,0.420780179,0.430094331,1.896060484,0.685407617,0.559847828,0.54033773,0.402460641,0.472487561,0.344220592,0.443887248,0.472596993,0.499165195,0.573212682,0.961612148,3.178337485,0.750238617,0.996907261,0.938390215,0.473958765
alternative6,15,1.576101311,1.538689673,1.574505224,1.904904732,1.671334369,1.803764274,1.793567576,1.864143712,1.707257375,1.732289335,1.781195356,1.588522845,1.554922038,1.85790086,1.690223273,1.728398883,1.741382456,1.591778473,1.577006992,1.690426871,1.688979275,1.586764389,1.705914208,1.679314717,1.736294512,2.203280876,1.799731458,1.883778018,1.885961654,1.682267789,51.82060253,0.405488766,0.175645506,0.306165268,0.803701139,0.706327942,0.677661416,1.482210638,0.475483986,0.669793308,1.170090884,0.620544994,0.429457446,0.42960767,1.889187632,0.680027079,0.554602738,0.547930916,0.389398581,0.456977647,0.338351871,0.466496804,0.462927088,0.480703165,0.568457302,0.916318533,3.446141736,0.775650159,0.930667269,0.92485653,0.483614462
alternative6,16,1.584765012,1.581668144,1.536698816,1.801534002,1.710373732,1.769990348,1.841950836,1.828348435,1.864599275,1.78775237,1.740346311,1.610907952,1.55607992,1.855420477,1.741285611,1.651976404,1.760481937,1.634508507,1.597717171,1.672980412,1.652310657,1.624476351,1.646416613,1.66636199,1.739726443,2.057499303,1.89056641,1.916794238,1.832084051,1.717767834,51.87338956,0.408287416,0.178323954,0.303956293,0.772090203,0.71394499,0.675131056,1.494106369,0.475454336,0.68790299,1.174015936,0.629356777,0.435165716,0.425105901,2.006787307,0.675953625,0.562372941,0.561465502,0.409308146,0.450868291,0.345922444,0.450376007,0.452812491,0.470907128,0.558081619,0.938322501,3.225589517,0.770063278,0.967236926,0.895253593,0.450110985
alternative6,17,1.559255329,1.573736373,1.537405968,1.864808785,1.643885918,1.885852532,1.883888592,1.89067626,1.713525083,1.870799896,1.769036319,1.539108272,1.638429277,1.919724144,1.694868172,1.797363053,1.79606565,1.557016243,1.65540902,1.704182688,1.590142791,1.598006919,1.65991211,1.685915347,1.748101899,2.057621402,1.835801406,1.822158982,1.764344213,1.718925338,51.97596798,0.417974605,0.175633019,0.304142331,0.803849602,0.703327098,0.656844751,1.633095034,0.482553447,0.658356961,1.173033908,0.624109464,0.417298885,0.428922629,1.850838923,0.66784819,0.596916929,0.559189963,0.39684837,0.464067846,0.344409963,0.444238465,0.459601314,0.483184679,0.553408067,0.91781689,3.481034651,0.747987459,0.942125184,0.920620318,0.470587304
alternative6,18,1.534522919,1.52349569,1.53474147,1.892691898,1.676564753,1.726822469,1.690265898,1.840296122,1.775202517,1.797120579,1.73275304,1.621845782,1.549048245,1.918387065,1.748990502,1.660318023,1.704936983,1.670400873,1.673940754,1.741042236,1.578714818,1.637474369,1.651849242,1.71923757,1.657848591,2.216239738,1.786002942,1.838181742,1.903055257,1.645638481,51.64763057,0.42264038,0.178811117,0.307867935,0.822421758,0.747130363,0.677559734,1.415120547,0.474583141,0.678004557,1.163354368,0.606583095,0.435909246,0.449502002,1.88025323,0.679488958,0.533630245,0.538633209,0.408435343,0.454855377,0.338465844,0.444099544,0.465156364,0.480680524,0.563972538,0.970120818,3.305475747,0.750063904,0.935901539,0.859962406,0.484771457
alternative6,19,1.557801061,1.506976471,1.536262101,1.79726317,1.705988904,1.663501929,1.775514395,1.875080511,1.741351777,1.749882882,1.638717349,1.580229715,1.639282287,1.765749694,1.639346174,1.716927578,1.77335645,1.582378738,1.627996535,1.650414503,1.546765685,1.539576315,1.539707115,1.680657766,1.676482749,1.858664354,1.761586615,1.877713234,1.744301982,1.553787407,50.30326545,0.420057452,0.173741378,0.304675121,0.796788106,0.727551279,0.689135358,1.49479563,0.499124696,0.661047927,1.179040228,0.587241834,0.431695338,0.442899629,1.768207319,0.6411207,0.565447303,0.557084653,0.403307763,0.480209197,0.332911019,0.444970972,0.45730409,0.483478557,0.558402861,0.93249492,3.16920691,0.758605274,0.981711824,0.907369858,0.455665356
alternative6,20,1.546008154,1.567020642,1.594683689,1.882041142,1.66269217,1.720273592,1.887560934,1.814610953,1.688640534,1.768290584,1.70114588,1.576896898,1.642940575,1.996677288,1.728070145,1.687411438,1.814711975,1.603921899,1.64106122,1.678310136,1.57685165,1.590869441,1.754499707,1.666384168,1.724915304,2.239468844,1.81688348,1.820308981,1.900369046,1.671366505,51.96488697,0.412368798,0.176289098,0.309139959,0.791325824,0.736422316,0.678310339,1.51265348,0.479648054,0.683921172,1.173415035,0.587504096,0.422599233,0.442537798,1.894418517,0.663143127,0.55903608,0.564824364,0.408925419,0.462296102,0.343099727,0.444220813,0.456526902,0.490755117,0.563928007,0.948045053,3.413452951,0.752429203,0.929543937,0.927336155,0.48074507
alternative7,1,1.537471923,1.557870897,1.585419004,1.842534558,1.656701109,1.796076709,1.820867439,1.867506834,1.741143784,1.814261935,1.738657334,1.567299642,1.616065824,1.808446005,1.764858807,1.755091526,1.748854975,1.589961803,1.611453772,1.586896162,1.654460769,1.655448709,1.712672023,1.726855945,1.708669067,2.027483993,1.696080597,1.844550497,1.863489678,1.697845333,51.59499665,0.416312118,0.175678008,0.312634167,0.831511964,0.696633554,0.666485912,1.46380543,0.497743838,0.66989037,1.177681281,0.609745467,0.414872348,0.447677684,1.985435828,0.643569118,0.568712977,0.551785969,0.390032934,0.457797705,0.332546804,0.449195139,0.476220467,0.48909153,0.558989992,0.934104701,3.357348957,0.728793032,0.955414755,0.939486343,0.457784539
alternative7,2,1.565242635,1.572808501,1.499331083,1.884433126,1.555743655,1.723695924,1.846156478,1.821238608,1.773774619,1.71552827,1.721829972,1.629348242,1.58046179,1.833074327,1.707507746,1.715453244,1.752897658,1.626712145,1.612661228,1.678055853,1.622969742,1.660971225,1.645406461,1.795832896,1.737234445,2.133652393,1.72818377,1.855308442,1.909933706,1.635837365,51.54128555,0.399797279,0.177385623,0.308894202,0.800520212,0.698467116,0.678115327,1.560569506,0.475865972,0.685335685,1.171589796,0.616009238,0.437913208,0.430995512,1.827996559,0.64442807,0.553138666,0.567783083,0.39541251,0.458975399,0.337891001,0.460561182,0.456666835,0.479734869,0.59176187,0.952557015,3.503610764,0.771980631,0.986554674,0.926459785,0.471891228
alternative7,3,1.579226147,1.58550834,1.51983507,1.79329848,1.607769773,1.669333165,1.879448178,1.881788236,1.762843968,1.683926936,1.766087966,1.571118609,1.632427136,1.845558191,1.718183069,1.665423895,1.717056596,1.677968349,1.658282993,1.615084868,1.657396238,1.585118167,1.67422761,1.666512275,1.686450492,1.850869248,1.924450698,1.839350744,1.931635359,1.652006455,51.29818725,0.413976732,0.173979739,0.293656312,0.80053471,0.718015261,0.664516626,1.619007055,0.490401881,0.671372704,1.074286987,0.638191836,0.43359248,0.439044908,1.94089798,0.661801855,0.550363942,0.549450744,0.404236694,0.474785914,0.336681636,0.448586315,0.453693477,0.492014664,0.555282574,0.952112303,3.252080475,0.752377178,0.997458445,0.952516874,0.465352418
alternative7,4,1.530768815,1.545550797,1.501627329,1.932945671,1.676805948,1.770566478,1.805293802,1.877805209,1.724247422,1.746704663,1.742049688,1.646820087,1.60748672,1.856174584,1.64801526,1.70325214,1.729963798,1.679474818,1.629276445,1.623203888,1.645012374,1.582553672,1.647729387,1.693024211,1.710991555,2.04563931,1.851532993,1.866533276,1.888039105,1.715786587,51.62487603,0.405439614,0.177152101,0.301912951,0.805946493,0.711392083,0.667387101,1.508987857,0.492494301,0.658203561,1.123452069,0.619129875,0.417803441,0.439764089,1.853702484,0.645766082,0.57056918,0.569528571,0.403272612,0.489598932,0.347725915,0.455372421,0.45160389,0.485213867,0.576868,0.981013436,3.474917431,0.784807254,1.005660845,0.93774135,0.461941084
alternative7,5,1.582616319,1.534569797,1.586456473,1.93486229,1.726230021,1.83135968,1.86485738,1.833639629,1.82231456,1.917078034,1.663679985,1.591137276,1.583446492,1.866155961,1.667828942,1.80410556,1.715891872,1.631786927,1.623321358,1.736910573,1.677823224,1.605508877,1.6630056,1.71258111,1.825641196,2.19915031,1.746402799,1.826289036,1.864830537,1.608984512,52.24846633,0.423199621,0.174657851,0.309741487,0.810513227,0.731178178,0.698088225,1.466113521,0.483584801,0.674972871,1.164162376,0.609477883,0.42308242,0.446789951,1.931366777,0.649669792,0.5612838,0.545211119,0.399078325,0.458407174,0.344692056,0.455261675,0.439496571,0.484861987,0.541678598,0.96740746,3.154539026,0.717734496,0.97743571,0.924458088,0.463918407
alternative7,6,1.541092837,1.564442203,1.504806852,1.936662389,1.630701278,1.738840765,1.865006729,1.839452284,1.805556947,1.947145449,1.693838208,1.623276472,1.529137592,1.798684473,1.691355109,1.745876061,1.876212526,1.574593132,1.613703024,1.64042576,1.587409207,1.609763274,1.675853433,1.73244439,1.681394122,2.05374578,1.760890537,1.829981618,1.913434904,1.668459995,51.67418735,0.408241157,0.175769741,0.307672229,0.845833947,0.712077203,0.688810957,1.60605326,0.466000263,0.68050788,1.233542907,0.641996019,0.433109316,0.430865491,1.829597635,0.651557532,0.551288569,0.572547173,0.393282456,0.465362316,0.339788995,0.452289129,0.469634777,0.495537246,0.585010483,0.901781444,3.554779916,0.734687923,0.977052087,0.919616526,0.469297248
alternative7,7,1.50371643,1.566620746,1.525023694,1.862302799,1.649567602,1.658776598,1.756315836,1.787092659,1.787856663,1.858651883,1.728287212,1.594973402,1.574084377,1.752611004,1.791033108,1.758830591,1.768918713,1.590788257,1.623791315,1.664089859,1.633868425,1.5605625,1.651562003,1.757575669,1.680014845,1.965547017,1.704600056,1.853467708,1.855991967,1.593873133,51.06039607,0.401418476,0.177313433,0.307257432,0.821347302,0.709175688,0.663995377,1.602394529,0.482918516,0.680472973,1.14134906,0.622731054,0.426622938,0.433440571,1.965751165,0.671293741,0.576519155,0.548423308,0.394587199,0.462175455,0.343856358,0.450150716,0.44809492,0.49985094,0.573461306,0.953804161,3.195632808,0.75026385,0.997659564,0.923275577,0.472227951
alternative7,8,1.568708195,1.565952602,1.574403034,1.914556535,1.701728361,1.774128751,1.889334818,1.854919869,1.800046833,1.890441114,1.776928293,1.637097448,1.640854404,1.743825261,1.722441173,1.716455508,1.778117104,1.54106266,1.668707532,1.666857768,1.476808812,1.619234058,1.681048078,1.749488192,1.710505328,1.892658517,1.71949285,1.918562644,1.836618788,1.679811316,51.71079584,0.41263509,0.174034784,0.311008569,0.823828628,0.729660097,0.673348193,1.536703958,0.4768105,0.685593012,1.227673567,0.624928519,0.415994177,0.435978192,1.776469565,0.65479344,0.562817024,0.558872073,0.390075499,0.465821116,0.335539278,0.42683625,0.460104344,0.477679563,0.557115483,0.981748143,3.30458005,0.70815757,0.94926823,0.922791042,0.46434745
alternative7,9,1.535466993,1.492696208,1.57021419,1.961671834,1.678325923,1.756105614,1.854261819,1.807623938,1.74830388,1.952052281,1.73324941,1.607289552,1.59247856,1.934164185,1.734397221,1.732935523,1.804684992,1.614957731,1.70319789,1.657760787,1.622430587,1.559875408,1.642560411,1.72742564,1.842527379,2.038624131,1.870758718,2.022457634,1.873191888,1.679021387,52.35071171,0.420448518,0.169191135,0.307112697,0.811243882,0.737749968,0.673187925,1.509823707,0.483939774,0.657103835,1.205880714,0.620420551,0.429655455,0.427122977,1.93740425,0.660282975,0.553873335,0.570875059,0.408256972,0.468657245,0.339440217,0.454119494,0.464671201,0.495948299,0.579484069,0.976976765,3.002431505,0.745444179,1.000307699,0.914085995,0.467896525
alternative7,10,1.572293873,1.578049669,1.563023294,1.851828338,1.696037513,1.82150654,1.717762245,1.903095624,1.712445902,1.812432524,1.764203401,1.646576913,1.609243293,1.888094162,1.709692763,1.748957608,1.818345539,1.706640163,1.69198139,1.657461449,1.642612797,1.63290335,1.748884648,1.663949269,1.757306104,2.375513511,1.8205846,1.818105433,1.891956173,1.705614044,52.52710213,0.415422304,0.175647608,0.311576691,0.791919835,0.715731928,0.691065743,1.515286338,0.475586818,0.659621325,1.222764672,0.62296279,0.428617424,0.432344013,1.907939877,0.641817081,0.557075463,0.568082092,0.414709348,0.455831029,0.337946731,0.447801112,0.464871969,0.49534844,0.562251932,0.924528563,3.499416595,0.747579502,0.985086513,0.943043242,0.479341629
alternative7,11,1.573646485,1.552155145,1.626534722,1.870160873,1.678605041,1.805399374,1.917026819,1.894296616,1.676975325,1.744192627,1.638366109,1.608421757,1.613887286,1.971977104,1.736226133,1.711376114,1.862924292,1.629950979,1.68509599,1.656077723,1.662447816,1.544647478,1.669925949,1.728989179,1.784917081,1.872887933,1.752918551,1.959780387,1.869559098,1.672174878,51.97154487,0.411247746,0.176459391,0.314369219,0.809719733,0.718525205,0.686210517,1.468507323,0.500067714,0.658287931,1.149464737,0.60698999,0.4260001,0.436222878,1.970684741,0.668461146,0.560690538,0.592244228,0.405528597,0.460248654,0.342314563,0.452764434,0.459562676,0.486191806,0.589266489,0.973025166,3.116885515,0.756162757,0.977685587,0.912093545,0.473768276
alternative7,12,1.61978576,1.555761878,1.613784725,1.941791608,1.584470306,1.691208951,1.843133912,1.864388507,1.751202668,1.840065955,1.697442608,1.584314422,1.559558236,1.697969938,1.617417865,1.688341775,1.713350982,1.594516506,1.592916517,1.668191926,1.620501896,1.572517016,1.674676564,1.69853797,1.704128683,2.064512531,1.782903412,1.82335822,1.891371867,1.563137083,51.11526028,0.424816807,0.17542283,0.31667458,0.793755614,0.714797004,0.672778229,1.53109584,0.469966015,0.672660164,1.155859415,0.64474743,0.436247598,0.433927621,1.841322846,0.650712977,0.554862239,0.543618834,0.411951932,0.463478138,0.335989073,0.452772836,0.460169542,0.491621061,0.547413564,0.902281402,3.218107319,0.734777813,0.971210186,0.959033018,0.454227631
alternative7,13,1.566164071,1.588569087,1.583798315,2.016786458,1.721062709,1.842771488,1.832092427,1.876898573,1.760629356,1.855748962,1.722603187,1.657074873,1.621452,1.904913921,1.76313218,1.795099884,1.83644923,1.648730054,1.676263528,1.696310771,1.635855258,1.710872892,1.677806543,1.843029591,1.720103511,1.986882278,1.876624557,1.892645742,2.013403733,1.781038653,53.10481383,0.414420531,0.174888034,0.306532734,0.833886548,0.729562606,0.676661662,1.541349113,0.467697313,0.661685805,1.151387497,0.613521747,0.442358553,0.452922132,1.825665084,0.652696593,0.558728443,0.563375989,0.408857807,0.477082425,0.34217396,0.450522956,0.471217984,0.494795149,0.557076355,0.956929825,3.143303013,0.748007999,0.997173625,0.927781582,0.473748359
